id,adult,backdrop_path,genre_ids,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
231516,FALSE,,"[35, 27]",en,Nightslave,"Enter the bizarre world of Thraxton Hall, where Jarvis, Lord of the Manor, indulges in his wildest, darkest fantasies! Part torture chamber, part Turkish bath, part homicidal nightmare, this ramshackle monstrosity is actually his imaginary creation, his escape from a dead-end existence, fueled by his passion for silent horror films. But maybe his fantasies are real… this passive video geek turns out to be a bit more then we bargained for! And to this crazy mix a beautiful, buxom blond, scantily clad in black lace and garter belt, who is terrorizes by Jarvis, and Nightslave explodes into reality with terrifying results. A black comedy with an edge, this is one-of-a-kind thriller takes you on a sexy horror ride you don’t want to miss.",1.16925,/1arAnVPzq2pwRChH7aNcGf6fJl9.jpg,10/31/1988,Nightslave,FALSE,3,1
219697,FALSE,,"[28, 12, 80, 10749, 18]",en,Air Eagles,"Two former WWI aces from opposite sides, Bill Ramsey and Otto Shumann, in the best tradition of Eddie Rickenbacker and the Red Baron, barnstorm their way across the Poverty Row skies of middle-America while competing for daredevil honors and the favors of the lovely Eve.",1.168703,/oMEB2qfwg7RmNsAnujlzlcJb7sJ.jpg,12/20/1931,Air Eagles,FALSE,0,0
49855,FALSE,/6ImpfLKPd0punDrjproAJVjgteJ.jpg,"[28, 18]",en,End of the Line,"When the closure of a railway is announced, employees commandeer a locomotive to get to corporate headquarters and confront the president.",1.1673,/pX5DTgdBP3zTe1tpm0prx4E08ix.jpg,8/28/1987,End of the Line,FALSE,5.5,2
46062,FALSE,/imq6Mf71nFqoW8SxFr419erUx9b.jpg,"[28, 35, 18]",en,The Taqwacores,"Three years in the making, this feature documentary follows the progression of the Muslim Punk scene: from its imaginary inception in a novel written by a white-convert named Michael Muhammad Knight to a full-blown, real-life scene of Muslim punk bands and their fans.",1.167052,/6HMO2b5VcR6h2M2zAKCxVNneuL6.jpg,1/24/2010,The Taqwacores,FALSE,5,1
54893,FALSE,,"[18, 878]",en,One Day Like Rain,A teenage girl living in California suburbia devises a metaphysical experiment designed to save the world from what she sees as an impending doom...but the results of such an experiment prove to be both beneficial and destructive.,1.167051,/9V5zf0E29tIcbaiBGftgRmGMT4Z.jpg,6/15/2007,One Day Like Rain,FALSE,4.7,3
47500,FALSE,,"[35, 10749]",en,Pipe Dream,"A lonely plumber poses as a director to meet women, and the writer whose script he's stolen builds on his ruse to get her movie made.",1.166492,/pE6Tv8vYi6MRzfDMRNytBqotQND.jpg,2/20/2002,Pipe Dream,FALSE,6.5,2
60600,FALSE,,"[35, 18]",en,The Lather Effect,"On the eve of selling her mother's house, a thirty-something housewife wakes up to a hangover surrounded by her best friends from high school...",1.165837,/yuG05tjzstC22oplKsaovfffPdz.jpg,6/26/2006,The Lather Effect,FALSE,5.8,4
52455,FALSE,/pDeWsagFuTHmjl35LfFxFyglcn4.jpg,[878],en,Monster from Green Hell,"A test rocket carrying wasps to outer space,  to study the effects on them of weightlessness and radiations, crashes out of control back to Earth, into the jungles of Africa.  The two astrobiologists in charge of the test mount an expedition to the Darkest Continent to retrieve their experiment, only to find the wasps have grown to giant size which are panicking all forms of life as they quest for food.",1.16507,/htERk6p1lFCsnsf8CutKhBrNbK4.jpg,5/17/1957,Monster from Green Hell,FALSE,2.3,3
36733,FALSE,/1ayZm4oXWQp0TMqYyOwt30h1orN.jpg,"[35, 18]",en,The Accountant,The O'Dell farm is on the rocks. A non-traditional accountant comes with a variety of ways to save the farm.,1.164984,/kb63nJWrulrOAIOyo8cIGDg3Zyh.jpg,6/6/2001,The Accountant,FALSE,0,0
204959,FALSE,,"[28, 12, 18, 878]",en,Mindgame,"Three alien beings - a Sontaran officer, a Draconian nobleman and a Human mercenary - find themselves transported to a remote asteroid by a mysterious alien who wants to test their worthiness for his race's masterplan",1.164882,/r5ioTROb4BQGLneaWyBnYcUkzdf.jpg,1/2/1998,Mindgame,FALSE,6.3,2
34328,FALSE,/hdmbjNLomQ1lVgyOJBYoKcSutt0.jpg,"[35, 18]",en,Monster in a Box,"This is the story of Spalding Gray and his attempt to write a novel. It is a first person account about writing and living, and dealing with success while trying to be successful.",1.164672,/aFH8FQlSKexX6f3NdsbEwqRwLN7.jpg,5/15/1992,Monster in a Box,FALSE,4.8,4
309836,FALSE,/lVsqO0SGFEZoB6rq4bsUVoZnPqR.jpg,"[53, 28, 18]",en,Hostage,"A weary British spy (Sam Neill) retreats to a Buenos Aires hotel and recalls his last dirty job, complete with lover (Talisa Soto).",1.164359,/oKMW0UQuhVqHr38sG9Kp1YQl1K3.jpg,5/10/1992,Hostage,FALSE,5.3,3
104894,FALSE,,"[53, 80]",ja,Kotori tachi no inai hanazono,"The film is about six people who meet in a hotel for a sex party. After taking a particular medicine, the situation is out of control ...",1.164259,/cWaSdtrnCGqnLuWS3n8rgiWnVCP.jpg,1/1/1992,A Garden Without Birds,FALSE,6,1
13097,FALSE,/oa3sE6QYmyMCcEaodBRd7pj474W.jpg,"[35, 80, 18, 53]",en,Killa Season,"Flea was a basketball player, happy with his subtle hustle, until a Dominican connect introduced him to a new way to spread the work and make money.",1.164132,/76G24sFIhc3Bdjzy4S1fo7Tztjw.jpg,4/26/2006,Killa Season,FALSE,3.5,2
30360,FALSE,/v9poVjIqpoE2JL2fcD4gb9VQfJ6.jpg,"[28, 9648, 53]",en,3 Days Gone,Lucas Snow was buried alive and has lost 3 days of his life. His best friend is murdered and the two top crime bosses are hunting him down as well as the police. Will he find out who set him up?,1.164063,/nHjxtBWG8HasciVeAc9HGDhxYcl.jpg,1/1/2008,3 Days Gone,FALSE,3,1
38237,FALSE,,"[28, 12, 878]",en,Robo Warriors,The year is 2036 and Earth has been invaded: hope lies with the last Robo Warrior - a towering fighting machine.,1.163217,/tnYnUwK7mEKiC41bnHY6BdpQZf5.jpg,1/1/1996,Robo Warriors,FALSE,6.7,3
60512,FALSE,/yRoUQW0M8DVLDSrQO8zf6gKEr0l.jpg,"[28, 12]",en,Alice in Wasteland,"Alice and her friends plan to make it rich by robbing an armoured truck, but everything goes haywire when Alice is shot. She wakes up from a year-long coma to find herself down the rabbit hole in a world of pimps, pushers and police payoffs.",1.162583,/pRQEUL0ATFwlLAYpW6TBd8FYdOH.jpg,2/11/2006,Alice in Wasteland,FALSE,6,1
89737,FALSE,,"[35, 18]",en,Rip-Off,"Best friends Michael, Steve, Cooly and Richie are seniors at a large Toronto high school. Foremost on their minds and that of many of their classmates are what they are going to do this upcoming summer and beyond. They don't want to waste away the summer much like they did this past summer. Mike is being pressured by his parents to go to university following graduation from high school, although Mike himself is unsure if that's what he wants to do. Other ideas they discuss are to tour with their band, Arctic Madness, or to start a commune on a five hundred acre parcel of wilderness property outside of Timmins that was deeded to Mike. As the end of the school year approaches and these successive ideas come and fall by the wayside, the four come to a realization of what their future together holds",1.162319,/bAy4wYX9cmJrM6PYjc7Nv9fuv3G.jpg,9/30/1971,Rip-Off,FALSE,7,1
46901,FALSE,,"[35, 18, 10749]",en,Life of the Party,A group of friends plan an intervention to help their pal address his drinking problem. Things go awry when the shrink they hired fails to show up,1.162278,/kUe5VQwGfYcz8RV1vND9PnYW0Fa.jpg,1/1/2005,Life of the Party,FALSE,0,0
287530,FALSE,,[18],en,Deadline,"In a small (fictional) emirate of the Persian Gulf a world-weary journalist is caught up in a coup where the Emir's son, under the influence of a political renegade, attempts to depose his father - the ruling monarch. Flashbacks of the journalist's life show us how his relationships with the Emir and a beautiful young woman develop and flourish.",1.161736,/e3IIPxiGG3EkPBlbIeNSdOW7HsG.jpg,1/1/1988,Deadline,FALSE,5.5,2
25774,FALSE,/vbiMfcGetmYxo1LWRalSTAG6ENC.jpg,"[35, 10769]",en,Fados,A drama steeped in Portugal's Fado music culture.,1.161698,/8Zr6n8hBJPUFjrNW9jKxqtzKRm1.jpg,12/31/2007,Fados,FALSE,6.7,3
35081,FALSE,/zqNgRyHCwX7te0ygyExXZsYUAuv.jpg,"[28, 18]",en,The Sensei,"Lonely gay teenager, McClain, struggles to fit in with his classmates in a small, conservative Colorado town. After he's severely beaten at school, Karen O'Neil, a martial arts Sensei, secretly trains him to defend himself. When the town discovers their secret, a series of catastrophic events unfolds.",1.160835,/7Y9ow7elUN0iO53WNTIlvhGq1Nv.jpg,5/4/2008,The Sensei,FALSE,6.3,2
102831,FALSE,/wFAiGPtU0RmQi5dHUVpucIP2226.jpg,[35],en,Chameleon Street,"William Douglas Street is bored with his life. Working for his father is getting to him, his wife wants more money, and he's had enough. His solution is to re-invent himself. He becomes a chameleon, taking on whatever role suits the situation. From reporter to doctor to lawyer, he impersonates anyone he feels a need to be and he can earn money being. The movie is based on the real figures William Douglas Street, Jr. and Erik Dupin.",1.160833,/kud6zy4Qsdskci3bs7wiTjbSvVV.jpg,5/1/1989,Chameleon Street,FALSE,8.5,2
293345,FALSE,,[35],en,Modern Love,Modern relationships are examined in this comedy drama.,1.160755,/gJiQvS19wikDVi9U7YQ1JzQPJjg.jpg,4/20/1990,Modern Love,FALSE,0,0
66742,FALSE,/qEj2UsYLGl3Ry4ofsZb29rvr82n.jpg,[35],en,The Search for John Gissing,Matthew Barnes is a young exec on the move up who finds himself a pawn in corporate in-fighting when he's sent to London to oversee a merger,1.160323,/2LkNsieuaARUt2zJdllF5Na0J0m.jpg,11/1/2001,The Search for John Gissing,FALSE,5.1,4
42450,FALSE,/j0cQul3rIwcjSwmEmuNk3ZYyYcV.jpg,[18],en,Macon County Line,A vengeful Southern sheriff is out for blood after his wife is brutally killed by a pair of drifters. Low-budget film set in Georgia in 1953 and based on fact.,1.160298,/tGQ2Jw6BCgqLtR7V408HrBlvarR.jpg,1/1/1974,Macon County Line,FALSE,7.6,4
108291,FALSE,,"[18, 28]",en,Road Dogz,"""Boyz N the Hood"" meets ""Blood In, Blood Out"" in this gritty tale of life on the streets of East L.A. Danny (Jacob Vargas), Alfonso (Greg Serano) and Raymo (Clifton Collins Jr.) are lifelong friends who have spent their days hanging out and playing basketball. But everything is about to change...when one of them gets involved with a dangerous drug dealer, all their lives are at risk and they must make some life and death decisions.",1.160114,/nfirbnZoiPCycUKRdpM2UQquXvu.jpg,3/26/2002,Road Dogz,FALSE,6,1
227914,FALSE,,[27],en,Chainsaw Scumfuck,A couple of slackers' apartment is invaded by a garden shear-wielding maniac (think The Burning) bent on brutally murdering everyone in his path.,1.159695,/hDmoJu9QvBpVUXQ7tySaEn3CjWp.jpg,1/1/1988,Chainsaw Scumfuck,FALSE,8,1
52472,FALSE,/lxn1qT2Dvrpt3EnHmaOMTQdwa2S.jpg,"[35, 18]",en,Bandwagon,"Tony gets fired from his job. He's not really sad about this because he prefers writing songs and playing the guitar. He meets the drummer Charlie and they decide to start a band, although Tony is afraid of playing in front of other people. He can't even play in front of Charlie. They find another guitarist, Wynn, who enjoys fishing if he's not playing the guitar. The final member of the band is Eric, the bass-player who is often unpredictable in his actions. They name the band Circus Monkey and want to get famous and rich. However, after some successful gigs, they begin to realize what all the big music and show business is about",1.159348,/fcN6duExs3AjgH3JDJTSKTXfQPu.jpg,1/8/1996,Bandwagon,FALSE,7.5,2
66487,FALSE,/5321FzXEhp0tDA0bc0RwWARyVay.jpg,[18],en,Streamers,Four young recruits about to be sent to Vietnam confront their prejudicial feelings toward one another when it's learned one of them is homosexual.,1.15927,/92HNckJ0Kf9psYXjB87x6amU9MN.jpg,1/1/1983,Streamers,FALSE,6.8,4
91418,FALSE,/ydKMWPaQAVwR0jx0g6cTpXAa3DZ.jpg,[18],en,Her Private Hell,"A young Italian girl comes to London, and is tricked into posing nude for risqué magazines.",1.159246,/x5GL1oX90i4rn5c16l0eX5GqIiZ.jpg,9/8/1968,Her Private Hell,FALSE,5.3,3
5127,FALSE,/8h2eom0Wr1ZY3pmzvWefqS2ATFu.jpg,[28],en,Ancient Warriors,No overview found.,1.159004,/cctRq2ANdQf9yuhsCgPwrA67Zs9.jpg,3/1/2003,Ancient Warriors,FALSE,3,3
39054,FALSE,/iGe9Nr4sg7QGpZfMtDD6q5ztaz6.jpg,[18],en,Eavesdrop,"Two chess players face off at a busy café, studying both the pieces on the board and the unfolding dramas at the neighboring tables. While a young couple fumbles through an uncomfortable blind date, a longtime marriage begins to crumble. Meanwhile, a pair of film noir fans suspect they're witnessing a real-life murder. This is an ensemble drama about conversations overheard in a bustling New York City bistro. With every whispered word, we gain a greater understanding of the big picture being formed all around us. From lovers' quarrels to artistic musings and hushed confessions, a crowded restaurant is the perfect place to discover just what strangers will say when they think no one else is listening.",1.158962,/hkdkNuBSPN1Xe801zmT6WR6d0Rm.jpg,8/1/2008,Eavesdrop,FALSE,3.8,2
40186,FALSE,/pMD5z0TpKIXYqv74y65kIhIU9wz.jpg,"[35, 18]",en,Un Aller simple,"Jean-Pierre (Jacques Villeret), un attaché humanitaire qui travaille au ministère des Affaires Etrangères, accepte de reconduire un jeune clandestin (Lorant Deutsch) dans son pays d'origine. Celui-ci appartient à la tribu des Hommes Gris d'Irghiz, réfugiés depuis la préhistoire dans une cité interdite du Haut Atlas.",1.15703,/6u53D5MTPibyX7FJKeUn2QE6oVL.jpg,5/30/2001,One Way Ticket,FALSE,4.5,1
