,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,id,belongs_to_collection,genres,original_language,original_title,popularity,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,vote_count,vote_average,movie_id,Actor1_pop,Actor2_pop,Actor3_pop,12,878,28,18,10751,53,35,80,9648,14,27,10749,99,10402,36,10752,16,37,10769,10770,Number of Production Companies,Release Month,'US','CA','GB',OTHER,'en','otherLang'
266,266,266,266,266,18898,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,Looking for Eric,4.110565,"[{'name': 'Diaphana Films', 'id': 744}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",5/27/2009,119.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"To win back the love of his life, Eric's going to need a little training.",Looking for Eric,78,6.4,18898,0.448855,0.336,0.307327,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0,0,1,1,0,0
267,267,267,267,267,38568,0.0,"[{'name': 'Drama', 'id': 18}]",en,Howl,4.957286,"[{'name': 'RabbitBandini Productions', 'id': 8924}, {'name': 'Werc Werk Works', 'id': 53303}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/26/2010,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Obscenity Trial That Started a Revolution. The Poem That Rocked a Generation.,Howl,73,6.8,38568,6.939433,4.22764,3.408899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.0,1,0,0,0,0,0
268,268,268,268,268,41662,0.0,"[{'name': 'Drama', 'id': 18}]",en,3 Women,4.799279,"[{'name': 'Lions Gate Films', 'id': 35}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/3/1977,124.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"1 woman became 2, 2 women became 3, 3 women became 1",3 Women,68,6.8,41662,3.070811,2.237843,0.0108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,0,0,0,0,0
269,269,269,269,269,1444,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,Junebug,4.110794,[],[],8/3/2005,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Junebug,70,6.5,1444,7.330186,3.925821,2.965557,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0
270,270,270,270,270,14022,0.0,"[{'name': 'Comedy', 'id': 35}]",en,Slacker,3.496476,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/27/1990,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Slacker,83,6.4,14022,1.0551,0.000571,4e-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,0,0,0,0
271,271,271,271,271,11779,0.0,"[{'name': 'Documentary', 'id': 99}, {'name': 'Music', 'id': 10402}]",en,Buena Vista Social Club,4.966735,[],"[{'iso_3166_1': 'CU', 'name': 'Cuba'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2/17/1999,105.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"In Havana, music isn't a pastime, it's a way of life.",Buena Vista Social Club,82,7.3,11779,0.168,0.0504,0.0108,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.0,1,0,1,1,0,0
272,272,272,272,272,27526,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",en,The Crossing Guard,4.155168,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/15/1995,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"...some lives cross, others collide.",The Crossing Guard,80,6.0,27526,4.352922,3.657993,3.499368,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,1,0,0,0,0,0
273,273,273,273,273,16941,0.0,"[{'name': 'Romance', 'id': 10749}, {'name': 'Action', 'id': 28}, {'name': 'Comedy', 'id': 35}, {'name': 'Crime', 'id': 80}, {'name': 'Mystery', 'id': 9648}, {'name': 'Drama', 'id': 18}]",en,Intermission,4.315964,"[{'name': 'UK Film Council', 'id': 2452}, {'name': 'Portman Film', 'id': 3488}, {'name': 'Irish Film Board', 'id': 5267}, {'name': 'Parallel Film Productions', 'id': 16486}, {'name': 'Brown Sauce Film Productions', 'id': 53043}, {'name': 'Company of Wolves', 'id': 53044}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",8/29/2003,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Life is what happens in between.,Intermission,52,6.4,16941,7.74406,7.381485,3.447934,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,6,8.0,0,0,1,1,0,0
274,274,274,274,274,13998,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,Margot at the Wedding,3.816947,"[{'name': 'Scott Rudin Productions', 'id': 258}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/31/2007,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One family. Infinite degrees of separation.,Margot at the Wedding,77,5.9,13998,7.27512,7.242303,4.695553,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,1,0,0,0,0,0
275,275,275,275,275,8052,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",en,Hard Eight,5.952178,"[{'name': 'Green Parrot', 'id': 2321}, {'name': 'Trinity Filmed Entertainment', 'id': 7250}, {'name': 'Rysher Entertainment', 'id': 11661}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/28/1996,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When good luck is a long shot, you have to hedge your bets.",Hard Eight,188,6.8,8052,10.631054,5.019353,3.009246,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0
276,276,276,276,276,79120,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Weekend,4.253997,"[{'name': 'EM Media', 'id': 1917}, {'name': 'The Bureau', 'id': 10441}, {'name': 'Glendale Picture Company', 'id': 10442}, {'name': 'Synchronicity Films', 'id': 10443}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",9/22/2011,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A (sort of) love story between two guys over a cold weekend in October.,Weekend,172,7.5,79120,0.8,0.746533,0.098784,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,9.0,0,0,1,0,0,0
277,277,277,277,277,8272,0.0,"[{'name': 'Drama', 'id': 18}]",en,The Savages,4.748094,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Ad Hominem Enterprises', 'id': 2361}, {'name': 'This Is That Productions', 'id': 10059}, {'name': 'Lone Star Film Group', 'id': 23105}, {'name': 'Savage Productions', 'id': 67504}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/19/2007,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Savages,117,6.8,8272,3.811125,2.513042,1.559137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,1,0,0,0,0,0
278,278,278,278,278,14295,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,You Can Count on Me,6.763158,"[{'name': 'Cappa Productions', 'id': 691}, {'name': 'Hart-Sharp Entertainment', 'id': 11351}, {'name': 'Crush Entertainment', 'id': 68304}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/17/2000,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,You Can Count on Me,94,6.8,14295,9.422429,3.811125,3.605849,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,11.0,1,0,0,0,0,0
279,279,279,279,279,9782,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",en,The Night Listener,3.540634,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'IFC Films', 'id': 307}, {'name': 'Fortissimo Films', 'id': 1615}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/12/2006,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You never know who's listening.,The Night Listener,60,5.5,9782,4.026875,3.112997,1.853304,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0
280,280,280,280,280,22171,0.0,"[{'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}, {'name': 'Horror', 'id': 27}, {'name': 'Thriller', 'id': 53}]",en,Ms .45,4.087387,"[{'name': 'Navaron Films', 'id': 20858}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/24/1981,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She was abused and violated. It will never happen again!,Ms .45,70,6.3,22171,0.71069,0.0108,0.005228,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,1,0,0,0,0,0
281,281,281,281,281,6396,0.0,"[{'name': 'Crime', 'id': 80}, {'name': 'Romance', 'id': 10749}, {'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Music', 'id': 10402}]",en,SLC Punk,5.207806,"[{'name': 'Beyond Films', 'id': 2081}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/24/1998,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,God bless America... they're going to need it.,SLC Punk,99,7.4,6396,6.240882,4.55261,3.080155,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,9.0,1,0,0,0,0,0
282,282,282,282,282,16550,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,Storytelling,4.993145,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Killer Films', 'id': 1422}, {'name': 'Good Machine', 'id': 10565}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/8/2001,87.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,From the director of Happiness and Welcome To The Dollhouse.,Storytelling,67,6.5,16550,5.4261,4.675796,1.817467,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11.0,1,0,0,0,0,0
283,283,283,283,283,22152,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,Lymelife,3.553494,"[{'name': 'Cappa Productions', 'id': 691}, {'name': 'Bartlett Films', 'id': 23032}, {'name': 'Cappa Defina Productions', 'id': 23033}, {'name': 'El Dorado Pictures', 'id': 23034}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/8/2008,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The American Dream Sucks,Lymelife,44,6.4,22152,3.472353,2.943556,1.369422,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9.0,1,0,0,0,0,0
284,284,284,284,284,14275,0.0,"[{'name': 'Documentary', 'id': 99}]",en,Hoop Dreams,5.799412,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Kartemquin Films', 'id': 13042}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/12/1994,171.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,An Extraordinary True Story.,Hoop Dreams,99,7.7,14275,0.028116,1.7e-05,3e-06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9.0,1,0,0,0,0,0
285,285,285,285,285,15723,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,The Big Kahuna,4.198583,"[{'name': 'Franchise Pictures', 'id': 1403}, {'name': 'Trigger Street Productions', 'id': 11801}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/28/2000,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Big Kahuna,99,6.8,15723,12.990813,4.771212,1.715243,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0,1,0,0,0,0,0
286,286,286,286,286,4241,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Horror', 'id': 27}, {'name': 'Thriller', 'id': 53}]",ja,ビジターQ,4.07764,"[{'name': 'CineRocket', 'id': 1605}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",3/17/2001,84.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Visitor Q,95,6.7,4241,0.125955,0.012447,0.000106,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0,0,0,0,1,0,0
287,287,287,287,287,25968,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Veronika Decides to Die,4.378212,"[{'name': 'Velvet Steamroller Entertainment', 'id': 3887}, {'name': 'Dash Films', 'id': 4372}, {'name': 'Future Films', 'id': 10843}, {'name': 'Muse Productions', 'id': 15231}, {'name': 'PalmStar Media', 'id': 49152}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/16/2009,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"For Veronika, confronting death... is discovering life.",Veronika Decides to Die,80,5.9,25968,9.355986,2.256756,2.07683,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5.0,1,0,0,0,0,0
288,288,288,288,288,10440,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Mystery', 'id': 9648}]",en,Manhattan Murder Mystery,4.472887,"[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/18/1993,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Keaton & Allen reunited for fun flick!,Manhattan Murder Mystery,176,7.1,10440,4.663061,3.779764,3.499368,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.0,1,0,0,0,0,0
289,289,289,289,289,59006,0.0,"[{'name': 'Comedy', 'id': 35}]",en,Girl Walks Into a Bar,4.18858,"[{'name': 'Shangri-La Entertainment', 'id': 2265}, {'name': 'Gato Negro Films', 'id': 5295}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/7/2011,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"One night, ten bars, lots of mayhem.",Girl Walks Into a Bar,32,5.1,59006,7.22729,5.297499,4.771212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0
290,290,290,290,290,7343,0.0,"[{'name': 'Drama', 'id': 18}]",pt,Cidade dos Homens,4.485386,"[{'name': 'O2 Filmes', 'id': 345}, {'name': 'Fox Filmes do Brasil', 'id': 4887}, {'name': 'Globo Filmes', 'id': 13969}, {'name': 'Petrobrás', 'id': 23906}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",8/31/2007,106.0,"[{'iso_639_1': 'pt', 'name': 'Português'}]",Released,,City of Men,67,6.6,7343,0.8,0.728,0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.0,0,0,0,1,0,0
291,291,291,291,291,1554,0.0,"[{'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}, {'name': 'Comedy', 'id': 35}]",en,Down by Law,4.672266,"[{'name': 'Island Pictures', 'id': 3492}, {'name': 'The Criterion Collection', 'id': 10932}, {'name': 'Black Snake', 'id': 21612}, {'name': 'Grokenberger Film Produktion', 'id': 42043}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5/1/1986,107.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,It's not where you start - It's where you start again.,Down by Law,162,7.3,1554,1.977228,1.874604,1.384621,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,1,0,0,1,0,0
292,292,292,292,292,31582,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,Flawless,3.860851,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/26/1999,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Flawless,63,6.0,31582,7.070295,2.513042,0.720135,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,1,0,0,0,0,0
293,293,293,293,293,12223,1.0,"[{'name': 'Horror', 'id': 27}, {'name': 'Mystery', 'id': 9648}, {'name': 'Science Fiction', 'id': 878}]",en,The Stepford Wives,3.67897,"[{'name': 'Palomar Pictures', 'id': 2380}, {'name': 'Fadsin Cinema Associates', 'id': 36638}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/12/1975,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Something strange is happening in the town of Stepford.,The Stepford Wives,82,6.7,12223,1.541991,1.454158,1.443968,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0
294,294,294,294,294,9784,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Man About Town,4.630644,"[{'name': 'Media 8 Entertainment', 'id': 2226}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/8/2006,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Welcome to the deep end of a very shallow town.,Man About Town,47,5.3,9784,11.59798,7.581111,4.801944,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6.0,1,0,0,0,0,0
295,295,295,295,295,11564,1.0,"[{'name': 'Action', 'id': 28}, {'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}, {'name': 'Horror', 'id': 27}, {'name': 'Thriller', 'id': 53}]",en,Class of 1984,3.312819,"[{'name': 'Guerilla High Productions', 'id': 12616}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",8/20/1982,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Class of 1984. Is this the future?,Class of 1984,70,6.3,11564,1.634095,1.29238,0.7952,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8.0,0,1,0,0,0,0
296,296,296,296,296,469,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,Stranger Than Paradise,4.96244,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/1/1984,89.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,Stranger Than Paradise,120,7.4,469,1.240003,0.408561,0.12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0,0
297,297,297,297,297,1776,0.0,"[{'name': 'Documentary', 'id': 99}]",en,Jesus Camp,4.214669,"[{'name': 'A&E IndieFilms', 'id': 7315}, {'name': 'Loki Films', 'id': 7370}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/15/2006,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,America is being born again.,Jesus Camp,126,6.7,1776,0.000197,1e-06,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9.0,1,0,0,0,0,0
298,298,298,298,298,40623,0.0,"[{'name': 'Adventure', 'id': 12}, {'name': 'Animation', 'id': 16}, {'name': 'Comedy', 'id': 35}, {'name': 'Family', 'id': 10751}, {'name': 'Fantasy', 'id': 14}]",fr,Panique au village,3.331944,"[{'name': 'La Parti Production', 'id': 2565}, {'name': 'Made in Productions', 'id': 5862}, {'name': 'Beast Productions', 'id': 5863}, {'name': 'Gebeka Films', 'id': 5864}, {'name': 'Les Films du GrognonRTBF', 'id': 5865}, {'name': 'Les films du grognon', 'id': 5866}, {'name': 'RTBF', 'id': 5867}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}]",6/17/2009,75.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,They came… They saw… They panicked..,A Town Called Panic,54,7.4,40623,0.8,0.168,0.080358,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,7,6.0,0,0,0,1,0,0
299,299,299,299,299,13919,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,The Chumscrubber,4.607731,"[{'name': 'Lawrence Bender Productions', 'id': 2253}, {'name': 'El Camino Pictures', 'id': 2839}, {'name': 'Go Fish Pictures', 'id': 2840}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",6/8/2005,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fear. Trust. Love.,The Chumscrubber,65,6.7,13919,5.716863,5.151181,5.001795,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.0,1,0,0,1,0,0
300,300,300,300,300,44015,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,The Prime Gig,4.536357,"[{'name': 'Independent Pictures (II)', 'id': 2833}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2000,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Too much is never enough.,The Prime Gig,11,5.6,44015,4.276086,4.24022,2.927171,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
301,301,301,301,301,18165,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",en,The 24th Day,2.796405,"[{'name': 'Nick Stagliano', 'id': 63714}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/6/2004,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The next lie you tell may be your last.,The 24th Day,28,6.9,18165,3.392254,2.553629,2.192121,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,0,0,0,0,0
302,302,302,302,302,20306,0.0,"[{'name': 'Crime', 'id': 80}, {'name': 'Comedy', 'id': 35}]",en,Swimming with Sharks,4.954667,"[{'name': 'Cineville', 'id': 2832}, {'name': 'Trimark Pictures', 'id': 4063}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/10/1994,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Life is not a movie,Swimming with Sharks,105,6.7,20306,12.990813,4.053136,1.291924,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9.0,1,0,0,0,0,0
303,303,303,303,303,11506,1.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",sv,Tystnaden,3.80302,"[{'name': 'Svensk Filmindustri (SF)', 'id': 6181}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",9/23/1963,91.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,BERGMAN at his most POWERFUL! SHOCKING! BOLD!,The Silence,80,7.5,11506,0.518532,0.010247,0.000613,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,0,0,0,1,0,0
304,304,304,304,304,18415,0.0,"[{'name': 'Drama', 'id': 18}]",en,Gummo,4.950143,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Independent Pictures (II)', 'id': 2833}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/17/1997,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Gummo,148,6.5,18415,1.598396,0.4,0.027518,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.0,1,0,0,0,0,0
305,305,305,305,305,9813,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",en,The Quiet,4.450113,"[{'name': 'Destination Films', 'id': 769}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/12/2005,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Isn't it time everyone hears your secrets?,The Quiet,75,6.1,9813,4.955164,2.386189,2.370579,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,1,0,0,0,0,0
306,306,306,306,306,23730,1.0,"[{'name': 'Horror', 'id': 27}, {'name': 'Science Fiction', 'id': 878}]",en,C.H.U.D.,3.457939,"[{'name': 'New World Pictures', 'id': 1950}, {'name': 'C.H.U.D. Productions', 'id': 85889}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/31/1984,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They're not staying down there anymore!,C.H.U.D.,67,5.3,23730,5.4261,2.310951,2.182498,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8.0,1,0,0,0,0,0
307,307,307,307,307,30890,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,Radio Days,4.697498,"[{'name': 'Orion Pictures', 'id': 41}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/30/1987,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Radio Days,133,7.0,30890,4.663061,3.779764,3.408899,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
308,308,308,308,308,41479,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,The Joneses,4.200816,"[{'name': 'Echo Lake Productions', 'id': 2147}, {'name': 'Premiere Picture', 'id': 3870}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/13/2009,96.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,"They're not just living the American dream, they're selling it.",The Joneses,225,6.1,41479,7.674225,5.088107,4.324645,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.0,1,0,0,0,0,0
309,309,309,309,309,25468,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,My Dinner with André,4.275646,"[{'name': 'The Andre Company', 'id': 55642}, {'name': 'Saga Productions Inc.', 'id': 55643}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/11/1981,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,My Dinner with André,86,7.7,25468,1.596181,2.2e-05,3e-06,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.0,1,0,0,0,0,0
