id,adult,backdrop_path,belongs_to_collection,genres,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,vote_count,vote_average,movie_id,Actor1_pop,Actor2_pop,Actor3_pop
35219,FALSE,/vShljwE8MwxfbrwWBfItyIUEPLj.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Mystery', 'id': 9648}, {'name': 'Thriller', 'id': 53}]",tt1105512,en,The Missing Person,"Private detective John Rosow is hired to tail a man on a train from Chicago to Los Angeles. Rosow gradually uncovers the man's identity as a missing person; one of the thousands presumed dead after the 9/11 terrorist attacks on the World Trade Center. Persuaded by a large reward, Rosow is charged with bringing the missing person back to his wife in New York City.",0.803635,/1ymFzgd92pZ8KAKXM4ho7MQDTG3.jpg,"[{'name': 'Strand Releasing', 'id': 3923}, {'name': 'The 7th Floor', 'id': 5708}, {'name': 'Apropos Films', 'id': 13829}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/16/2009,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,John Rosow is a private investigator. And an alcoholic. He just got the case of his life.,The Missing Person,9,6.4,35219,3.064914,2.779362,1.230757
61766,FALSE,/t7bzVNi40EbRGdXTewgrBKfoxL9.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",tt0070854,en,Under Milk Wood,"This Dylan Thomas work is a delightful if peculiar story of a day in the life of a small, Welsh fishing village called ""Llareggub"" (read it backwards!). We meet a host of curious characters (and ghosts) through the 'eyes' of Blind Captain Cat. This is a true ""Classic"" of modern British writing with a wonderful, mischievous use of language.  Under Milk Wood was Sinclair's first film and he was able to sign up Richard Burton and Elizabeth Taylor to the project with the help of O'Toole, Sinclair's long-term friend. Burton and Taylor were paid £10,000 each. Elizabeth Taylor was only available for three days of filming, which at her request took place in London. At £600, her three dresses took up half of the costume budget.  It was the only film in which Burton, Taylor and O’Toole appeared together. It was shot on various locations in Wales and has since acquired a reputation among aficionados as a cult movie.",0.803387,/66MIlregKZOjRcj7NZ73h7OHpKp.jpg,"[{'name': 'Timon Productions', 'id': 52561}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1/27/1972,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Under Milk Wood,8,6.9,61766,2.103898,1.565179,1.369838
60012,FALSE,/sZAgXP1BuUNPPMde6JxViYqvSd5.jpg,,"[{'name': 'Comedy', 'id': 35}]",tt1259580,en,Once More With Feeling,A midlife crisis dramatic comedy about a man who pursues his old ambition to become a singer through karaoke.,0.679718,/hnW2UR25QyxeRZn2VzCwDlX4jqP.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/19/2009,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Once More With Feeling,3,4,60012,3.809564,2.537311,0.304205
114584,FALSE,/vhf9PC3BRl8gd1Z6XGDveyt1oA2.jpg,,"[{'name': 'Drama', 'id': 18}, {'name': 'Horror', 'id': 27}]",tt0066475,en,Torture Dungeon,"In Medieval England, a sadistic duke plots to kill off all the heirs to the throne of England so he can claim he title crown for himself.",0.395598,/iLmbL72lr0eTVciXP2mDS43LkaO.jpg,"[{'name': 'Constitution Films', 'id': 17740}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/23/1970,80,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They were meticulous in the art of MUTILATION and MURDER!,Torture Dungeon,2,3,114584,0.00324,0.001905,0.000568
111983,FALSE,,,"[{'name': 'Action', 'id': 28}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",tt0113358,en,Live Wire: Human Time Bomb,A computer chip turns an FBI agent into a lethal weapon.,0.366508,/j9vI2a0hBoWkOtYoMVEOO3ypQ1v.jpg,"[{'name': 'Nu Image Films', 'id': 925}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/27/1996,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"In a high-tech world, it all comes down to the wire.",Live Wire: Human Time Bomb,1,0,111983,0.64,0.52,0.4
60814,FALSE,/jdojKeGjaIvtAmuaDq2n2DTXLlJ.jpg,,"[{'name': 'Action', 'id': 28}, {'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",tt0160547,en,More Dogs Than Bones,"A series of mishaps and misfortunes over $1 million in cash leads to murder, mayhem and greed.",0.797392,/3vti9XJTI2AothDQUxAYP3opGDJ.jpg,[],[],7/14/2000,92,[],Released,,More Dogs Than Bones,2,3.5,60814,2.958642,2.873635,1.381362
3166,FALSE,/LYb0PZIEKwN63BMXz1kUiIOhZe.jpg,,"[{'name': 'Horror', 'id': 27}, {'name': 'Science Fiction', 'id': 878}]",tt0059199,en,Frankenstein Meets the Spacemonster,"When an atomic war on Mars destroys the planet's women, it's up to Martian Princess Marcuzan and her right-hand man Dr. Nadir to travel to earth and kidnap women for new breeding stock. Landing in Puerto Rico, they shoot down a NASA space capsule manned by an android. With his electronic brain damaged, the android terrorizes the island while the Martians raid beaches and pool parties",0.766201,/6vcEoekT5ZlBe8DPxelqolx6BNX.jpg,"[{'name': 'Vernon-Seneca Films', 'id': 1348}, {'name': 'Futurama Entertainment', 'id': 1349}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/22/1965,79,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Frankenstein Meets the Spacemonster,6,4.8,3166,0.932159,0.4,0.360543
54390,FALSE,/6KtE9OSQhaZpy1g8Kj717MmA6pG.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Romance', 'id': 10749}]",tt0285879,en,Passionada,"The film is a romantic comedy about a Portuguese widow whose husband had been a fisherman who died at sea. The widow's teenage daughter wants to be a professional gambler and she convinces her mother to date a British man whose new in town. The widow falls for the Brit, who pretends to be in the fishing business but is actually a professional gambler. The naive daughter gets into some trouble.",0.516808,/vpfqiwotGjIof2387BVeAgXbCZB.jpg,[],[],8/17/2003,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Passionada,6,7.3,54390,6.531197,3.940602,1.7479
18540,FALSE,/dMU9M4RYi9DOnaebljtjSt0BSXm.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Science Fiction', 'id': 878}]",tt0496304,en,Freezer Burn,"A brilliant scientist falls for his wife's 14-year-old art student and, using the technology from his research, he figures out a way for them to be together.",0.677734,/A4KvS5gIieSCHkcGY2W99CpkhSs.jpg,"[{'name': 'HCP Productions', 'id': 3501}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2007,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Freezer Burn,3,6.7,18540,0.002654,0.001931,0.000794
454098,FALSE,,,"[{'name': 'Romance', 'id': 10749}, {'name': 'Drama', 'id': 18}]",tt4082402,en,The Invisible Worm,The love of two young artists is put to the test when unsympathetic adults force the couple into isolation.,0.125689,/4POBCFfamlTjTJGkKcqfCgO4XSp.jpg,"[{'name': 'Cosmos Entertainment', 'id': 83910}, {'name': 'Vit Katt Producciones', 'id': 89436}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/15/2016,82,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Invisible Worm,0,0,454098,0.52,0.4,0.012701
13055,FALSE,/nWIGEW6lFvJ0cCGlZn0UdgS2yA.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",tt0282410,en,Chance,"'Chance' is a black comedy about how hard it is to find ""the one"". Mostly told from the point-of-view of a young, sexually aggressive woman, named Chance, whom according to her: ""we're all out there looking for true love"", which turns out to be a very elusive thing indeed, and Chance is no exception. She's desperately on the prowl for a man, but since she's more mouse than cat, she gets herself into scrape after scrape in her screwball pursuit of love. Surrounded by a bevy of adoring but completely wrong-for-her men (and one dead girl from Manchester, England), Chance has to pick her way through her messy life in order to figure out which guy is ""it"".",0.67626,/7lDbZ2YpdD0wQWJLVu2c2mgNgPq.jpg,"[{'name': 'Independent', 'id': 10583}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/22/2002,75,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Chance,3,6.8,13055,0.62092,0.4,0.213556
14639,FALSE,/1ajDg46Ds6ZyepHQAo5O3Qtbd5T.jpg,,"[{'name': 'Documentary', 'id': 99}]",tt1157694,en,The Order of Myths,"In 2007 Mobile, Alabama, Mardi Gras is celebrated... and complicated. Following a cast of characters, parades, and parties across an enduring color line, we see that beneath the surface of pageantry lies something else altogether.",0.177906,/hPMZprxA9rTolJUpiQ7Z6XkkEci.jpg,[],[],7/5/2008,97,[],Released,,The Order of Myths,3,6.3,14639,,,
85871,FALSE,,,"[{'name': 'Science Fiction', 'id': 878}]",tt0059880,en,Vinyl,"Warhol's strange interpretation of ""A Clockwork Orange.""",0.782727,/yPoggPRW8g1aJo8Py4EQybi8mtP.jpg,"[{'name': 'Raro Video', 'id': 40122}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",4/5/1965,70,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Vinyl,8,5.3,85871,0.002705,0.001317,5.20E-05
39506,FALSE,/emUyJy52jKHMOx9Tc4S1JwOmJoo.jpg,,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}, {'name': 'War', 'id': 10752}]",tt0059715,ja,春婦伝,"Disappointed by the marriage of her lover to a woman he does not love, prostitute Harumi drifts from the city to a remote Japanese outpost in Manchuria to work in a ""comfort house,"" or brothel, during the Sino-Japanese war. The commanding adjutant there takes an immediate liking to the new girl, but she is at first fascinated, and comes to love, Mikami, the officer's aide. At first he is haughty and indifferent to the girl, which enrages her, but they are drawn together eventually. Abused and manipulated by the adjutant, she grows to hate the officer and seeks solace in Mikami's arms. They carry on a clandestine affair, which is a dangerous breach of code for both of them.",0.779962,/2d0CsZOOHrYr1FM1Wm8KecwKjGK.jpg,"[{'name': 'Nikkatsu', 'id': 955}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2/28/1965,96,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Story of a Prostitute,10,6.9,39506,0.299331,0.127329,0.12
141158,FALSE,/sv6g1vzV6siv0z7NCoO28oXhlZW.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",tt2187322,en,The Most Fun I've Ever Had with My Pants On,"Two childhood girlfriends named Andy and Liv reunite to scatter Andy's father's ashes from LA to Austin where Liv will audition for the role of a vixen spy in a noir film. Between performing mini-funerals in surreal Southwestern landscapes, the girls practice being bad!",0.180455,/qGF5pJCiDsxNXkYQLUxHjvUcoEL.jpg,"[{'name': 'Bonniebrae', 'id': 73238}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/6/2012,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Most Fun I've Ever Had with My Pants On,3,6.5,141158,0.2352,0.020917,
49877,FALSE,,,"[{'name': 'Drama', 'id': 18}, {'name': 'Horror', 'id': 27}]",tt0491661,en,Locusts: The 8th Plague,A group of scientists try to stop a swarm of flesh-eating locusts that escape from a top secret government lab in the USA Midwest.,0.778344,/QpDvzLJwwUze4ud30AncKvRsZ0.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/12/2005,88,[],Released,Watch The Skies... And Run,Locusts: The 8th Plague,7,4.7,49877,2.321506,1.97682,0.710244
26469,FALSE,/mPE6UOvmbIkCwjzN8qW2eJoM1ok.jpg,,"[{'name': 'Comedy', 'id': 35}]",tt0800205,en,Skills Like This,"Max Solomon faces the awful truth that he will never be a writer. So, in a desperate attempt to find his true calling, he turns to crime. In this inventive comedy, three friends have their lives turned upside down when one of them realizes that larceny might be his best skill.",0.777489,/gAYvMmTKD3xQqyX9Z1iejPcTMG.jpg,"[{'name': 'Elsboy Entertainment', 'id': 6527}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/10/2007,86,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Everybody Wants to be Somebody,Skills Like This,3,6,26469,1.491704,0.173513,0.02172
26423,FALSE,/nP3SrENrTborXChjgLpK5uOMU7B.jpg,,"[{'name': 'Drama', 'id': 18}]",tt1555219,en,Wrecked,"An edgy drama about a gay teen's tumultuous decent into drugs and anonymous sex, Wrecked smashes cinematic taboos while it spins its cautionary tale. Ryan is an earnest 18-year-old trying to develop a career as an actor and getting his life on the right track. This course is quickly threatened with the sudden arrival of his sort-of ex, Daniel, who arrives at Ryan's door wanting a place to stay.",0.767148,/kgPi7cJIK3RhC6qHbaj5qcQ4Ot2.jpg,"[{'name': 'TLA Releasing', 'id': 328}, {'name': 'Hands Up Prodctions', 'id': 4509}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/1/2009,73,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Wrecked,6,4.4,26423,8.80E-05,0,
50677,FALSE,,,"[{'name': 'Drama', 'id': 18}]",tt0101844,en,Eyes of an Angel,"John Travolta is a downtrodden single father raising his daughter under difficult circumstances in Chicago. The young girl comes upon and then nurses a wounded Doberman used for fighting, back to health. Duped by underworld types he was working as a courier for, father and daughter leave the dog and flee cross-country to Los Angeles with both canine and mobsters in pursuit.",0.774729,/b1Y5bAnLjOjYs3066uUxmksMNo1.jpg,[],[],7/26/1991,95,[],Released,,Eyes of an Angel,7,5,50677,4.23892,1.439052,1.240003
59807,FALSE,,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Romance', 'id': 10749}]",tt0475330,en,Love and Mary,"Mary is a sophisticated pastry chef who's struggling to keep the doors of her bakery open. Facing eviction, she decides to return back home with her fiancé, Brent, to collect a sizable engagement gift from her eccentric Texan family. But, when Brent is felled by allergies and unable to travel, Mary bails his identical-twin brother, Jake, out of jail and travels back home passing him off as her fiancé.",0.515927,/yzoDlAhe3RXcv8hEk9uDiW6wCdo.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2007,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Love never tasted so sweet,Love and Mary,6,5.3,59807,4.918579,1.058055,0.012894
371657,FALSE,,,"[{'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",tt0106874,en,Fatal Past,,0.771421,/ok34dJthjMGYhKgm2Xj5UXe2h9D.jpg,"[{'name': 'Skouras Pictures', 'id': 13072}, {'name': 'Phillip Emanuel Productions', 'id': 96094}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",9/21/1994,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Fatal Past,0,0,371657,1.836504,0.032967,
60095,FALSE,/4qUIglK24QBUwEKZIIGwRBHJ3sR.jpg,,"[{'name': 'Horror', 'id': 27}, {'name': 'Comedy', 'id': 35}]",tt0066871,en,Burke & Hare,Two men go into business supplying medical colleges with cadavers by robbing graves.,0.76978,/z0QJDDiecDJQsEJrLVQDYruJ1RQ.jpg,"[{'name': 'Kenneth Shipman Productions', 'id': 14378}, {'name': 'Armitage', 'id': 53402}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2/3/1972,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The pimps and the prostitutes and the body-snatchers. The brothels and dens of iniquity.,Burke & Hare,5,6.7,60095,1.53652,0.592316,0.057165
255261,FALSE,/l1JSJJmiZb27WUn4kHfzdGmi6rR.jpg,,"[{'name': 'Horror', 'id': 27}, {'name': 'Comedy', 'id': 35}]",,en,Kami Histeria,"""Kami Histeria"" tells the story of five college friends who part of a band called Kami Histeria. All of them have just moved into a secluded flat near a jungle in order for them to have their jamming and practice sessions easily. However, since moving into the flat, the five of them are often awakened by screeching in the middle of the night. The band decides to ignore the screeching as sounds of owls from the jungle and continue to record their new single. But after the song goes live on YouTube, their lives are forever changed...",0.123319,/ftOEXpQf1FWiUxpJOXE2m0mAXD7.jpg,"[{'name': 'Tayangan Unggul', 'id': 5341}, {'name': 'Red Films Sdn Bhd', 'id': 19979}]","[{'iso_3166_1': 'MY', 'name': 'Malaysia'}]",2/6/2014,90,"[{'iso_639_1': 'ms', 'name': 'Bahasa melayu'}]",Released,,Kami Histeria,1,2,255261,0.12,0.0468,0.015683
58073,FALSE,/mh99fZxPvNbxjHDmfVy4WzlJv5a.jpg,,"[{'name': 'Music', 'id': 10402}, {'name': 'Documentary', 'id': 99}]",tt1132195,en,Kylie Minogue: White Diamond,"White Diamond: A Personal Portrait of Kylie Minogue is a 2007 documentary film directed and produced by William Baker and chronicling the life of Australian singer Kylie Minogue during her Showgirl: The Greatest Hits Tour in 2005. White Diamond was filmed between August 2006 and March 2007 in both Australia and the United Kingdom and follows Australian pop singer-songwriter Kylie Minogue on concert tour before and during her resurrected Showgirl: The Homecoming Tour, originally abandoned halfway through its original 2005 run, in Sydney, when Minogue was diagnosed with breast cancer. Intended as a document of Minogue's return to the stage following her treatment and recovery from cancer, the film also features on-stage and back-stage footage and interviews with a number of Minogue's tour crew, including Baker himself.",0.766248,/nlgN8wPFRp6GJTu5GjEdvx34O2G.jpg,"[{'name': 'Blink TV', 'id': 7479}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",10/13/2007,119,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Personal Portrait of Kylie Minogue,Kylie Minogue: White Diamond,2,3.8,58073,1.565669,1.231756,0.168
60109,FALSE,/7dhR1ROVUqSKygOkY5KFpzcDMjN.jpg,,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",tt0295876,en,Beneath Clouds,"The story of Lena, the light-skinned daughter of an Aboriginal mother and Irish father and Vaughn, a Murri boy doing time in a minimum security prison in North West NSW. Dramatic events throw them together on a journey with no money and no transport. To Lena, Vaughn represents the life she is running away from. To Vaughn, Lena embodies the society that has rejected him. And for a very short amount of time, they experience a rare true happiness together.",0.762154,/XGy7K9aQTUnwEIyjzbyNy4CyJW.jpg,[],"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",5/23/2002,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Beneath Clouds,7,6.1,60109,0.000122,0,0
